id_poi;osm_id;nama;nama_en;nama_id;kategori;sub_kategori;latitude;longitude;province;district;subdistrict;village;postcode;alamat_jalan;nomor_jalan;alamat_lengkap;alamat_terstruktur;deskripsi;teks_gabungan;tahun_berdiri;operator;akses;kapasitas;heritage;jam_buka;harga_tiket;fasilitas;website;telepon;email;wikipedia;wikidata;has_deskripsi;persen_kelengkapan;jumlah_tags;raw_tags;kode_pos;full_address
5864;('way', 513554838);Masjid Nurul Huda;nan;nan;amenity;place_of_worship;-6.163.448;106.745.731;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Taruma Indah;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Nurul Huda. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Nurul Huda"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Taruma Indah"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Nurul Huda, Jalan Taruma Indah, RW 10, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5865;('way', 513554852);Masjid Al-Husna;nan;nan;amenity;place_of_worship;-6.166.318;1.067.424;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Kacang Tanah;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Al-Husna. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Husna"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Kacang Tanah"", ""access:roof"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Al-Husna, Jalan Pakis, RW 04, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5866;('way', 513554867);Masjid Nurul 'Amal;nan;nan;amenity;place_of_worship;-6.167.018;106.733.653;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Madrasah RT/RW 010/04;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Nurul 'Amal. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Nurul 'Amal"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Madrasah RT/RW 010/04"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Nurul 'Amal, Jalan Madrasah Raya, RW 04, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5867;('way', 513554884);Masjid At-Taqwa;nan;nan;amenity;place_of_worship;-616.425;106.733.492;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Bojong Raya RT/RW 02/04;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid At-Taqwa. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid At-Taqwa"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Bojong Raya RT/RW 02/04"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid At-Taqwa, Jalan Bojong Pulo, RW 04, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5868;('way', 513554901);Masjid Al-Mukhlisin;nan;nan;amenity;place_of_worship;-6.162.316;106.737.672;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Belimbing Raya No.30 Bojong Indah;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Al-Mukhlisin. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Mukhlisin"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Belimbing Raya No.30 Bojong Indah"", ""access:roof"": ""no"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Al-Mukhlisin, Jalan Bambu Tali I, RW 05, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5869;('way', 513554943);Gereja Pantekosta Kharismatik di Indonesia;nan;nan;amenity;place_of_worship;-6.161.357;106.738.079;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Belimbing No.1-7 Bojong Indah;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Gereja Pantekosta Kharismatik di Indonesia. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Gereja Pantekosta Kharismatik di Indonesia"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Belimbing No.1-7 Bojong Indah"", ""access:roof"": ""yes"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Gereja Pantekosta Kharismatik di Indonesia, Jalan Belimbing, RW 06, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5870;('way', 513554958);Masjid Jami' Al-Muttaqim;nan;nan;amenity;place_of_worship;-6.159.851;106.747.023;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Inspeksi Tanggul Barat;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Jami' Al-Muttaqim. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami' Al-Muttaqim"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Inspeksi Tanggul Barat"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami' Al-Muttaqim, Jalan Kembangan Baru, RW 11, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5871;('way', 513554973);Masjid Jami' Islamulfalah;nan;nan;amenity;place_of_worship;-6.159.455;106.743.411;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan H. Alimin RT/RW 010/011;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Jami' Islamulfalah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami' Islamulfalah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan H. Alimin RT/RW 010/011"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami' Islamulfalah, Jalan Haji Alimin, RW 11, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5872;('way', 513554974);Masjid Al-Hasanah;nan;nan;amenity;place_of_worship;-6.160.525;106.744.769;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Cempaka Raya RT/RW 008/011;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Al-Hasanah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Hasanah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Cempaka Raya RT/RW 008/011"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Al-Hasanah, Jalan Cempaka Raya, RW 11, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5873;('way', 513554978);Masjid Jami At-Taqwa;nan;nan;amenity;place_of_worship;-6.160.755;106.744.321;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Cempaka Raya No.1 Kampung Kelingkit;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Jami At-Taqwa. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;21;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami At-Taqwa"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Cempaka Raya No.1 Kampung Kelingkit"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""evacuation_center"": ""yes"", ""kitchen:facilities"": ""yes"", ""shelter_type"": ""building"", ""toilet:facilities"": ""yes"", ""toilets:number"": ""2"", ""water_source"": ""water_works"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami At-Taqwa, Jalan Cempaka Raya, RW 12, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5874;('way', 513554984);Vihara Saddhapala;nan;nan;amenity;place_of_worship;-6.164.039;106.740.943;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Pakis;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Vihara Saddhapala. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Vihara Saddhapala"", ""building"": ""temple"", ""religion"": ""buddhist"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Pakis"", ""access:roof"": ""yes"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Vihara Saddhapala, Jalan Bawang Putih II, RW 07, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5875;('way', 513554986);Gereja Kristen Indonesia;nan;nan;amenity;place_of_worship;-6.163.456;106.741.517;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Pakis;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Gereja Kristen Indonesia. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Gereja Kristen Indonesia"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Pakis"", ""access:roof"": ""yes"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""asbestos"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Gereja Kristen Indonesia, Jalan Bawang Merah Raya, RW 07, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5876;('way', 513554990);Masjid Al-Ma'rifah;nan;nan;amenity;place_of_worship;-6.163.838;106.743.224;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Al-Ma'rifah No.1 Klingkit;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Masjid Al-Ma'rifah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Al-Ma'rifah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Al-Ma'rifah No.1 Klingkit"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Al-Ma'rifah, Jalan Kacang Polong, RW 12, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5877;('way', 513554991);Gereja Kristus Rahmani Indonesia;nan;nan;amenity;place_of_worship;-6.165.188;10.674.345;Jawa;Jakarta Barat;Cengkareng;Rawa Buaya;11740;nan;nan;Jalan Kacang Tanah Raya;nan, Kel. Rawa Buaya, Kec. Cengkareng, Jakarta Barat, Jawa, 11740;;Nama: Gereja Kristus Rahmani Indonesia. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cengkareng, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Gereja Kristus Rahmani Indonesia"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Kacang Tanah Raya"", ""access:roof"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Gereja Kristus Rahmani Indonesia, Jalan Taman Sayang, RW 10, Rawa Buaya, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11740, Indonesia
5878;('way', 513565255);Masjid Nurul Afiyah;nan;nan;amenity;place_of_worship;-6.296.965;106.796.734;Jawa;Jakarta Selatan;Cilandak;Cilandak Barat;12430;nan;nan;Jalan RS Fatmawati, RT. 01 / RW. 08, Cilandak Barat, Cilandak, Kota Jakarta Selatan, 12430, Indonesia;nan, Kel. Cilandak Barat, Kec. Cilandak, Jakarta Selatan, Jawa, 12430;;Nama: Masjid Nurul Afiyah. Kategori: amenity. Jenis: place_of_worship. Lokasi: Cilandak, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Nurul Afiyah"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan RS Fatmawati, RT. 01 / RW. 08, Cilandak Barat, Cilandak, Kota Jakarta Selatan, 12430, Indonesia"", ""access:roof"": ""no"", ""backup_generator"": ""yes"", ""capacity:persons"": ""50-100"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""tile"", ""building:structure"": ""reinforced_masonry"", ""building:walls"": ""brick""}";nan;Rumah Sakit Umum Pusat Fatmawati, Jalan RS Fatmawati, RW 04, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12430, Indonesia
5879;('way', 513573236);GKI Terang Hidup;nan;nan;amenity;place_of_worship;-6.158.783;106.816.963;Jawa;Jakarta Barat;Taman Sari;Krukut;11140;nan;nan;Jalan Ketapang Utara I No. 19A;nan, Kel. Krukut, Kec. Taman Sari, Jakarta Barat, Jawa, 11140;;Nama: GKI Terang Hidup. Kategori: amenity. Jenis: place_of_worship. Lokasi: Taman Sari, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""GKI Terang Hidup"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""4"", ""addr:full"": ""Jalan Ketapang Utara I No. 19A"", ""access:roof"": ""yes"", ""backup_generator"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""steel_frame"", ""building:walls"": ""concrete""}";nan;GKI Terang Hidup, Jalan Ketapang Utara, RW 07, Krukut, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11140, Indonesia
5880;('way', 513573241);GPPS Jemaat Immanuel;nan;nan;amenity;place_of_worship;-6.158.767;106.816.434;Jawa;Jakarta Barat;Taman Sari;Krukut;11140;nan;nan;Jalan Ketapang Utara I No.27;nan, Kel. Krukut, Kec. Taman Sari, Jakarta Barat, Jawa, 11140;;Nama: GPPS Jemaat Immanuel. Kategori: amenity. Jenis: place_of_worship. Lokasi: Taman Sari, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;16;"{""amenity"": ""place_of_worship"", ""name"": ""GPPS Jemaat Immanuel"", ""building"": ""church"", ""religion"": ""christian"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""1"", ""addr:full"": ""Jalan Ketapang Utara I No.27"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""<50"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;GPPS Jemaat Immanuel, Jalan Ketapang Utara, RW 07, Krukut, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11140, Indonesia
5881;('way', 513589636);Masjid Jami Nurul Yaqin;nan;nan;amenity;place_of_worship;-6.261.585;106.800.507;Jawa;Jakarta Selatan;Kebayoran Baru;Cipete Utara;12150;nan;nan;nan;nan, Kel. Cipete Utara, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12150;;Nama: Masjid Jami Nurul Yaqin. Kategori: amenity. Jenis: place_of_worship. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;14;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Nurul Yaqin"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""access:roof"": ""no"", ""backup_generator"": ""no"", ""capacity:persons"": ""250-500"", ""building:condition"": ""good"", ""building:roof"": ""asbestos"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Nurul Yaqin, Jalan Damai IV, RW 02, Cipete Utara, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12150, Indonesia
5882;('way', 513612262);Masjid Jami Al Muhtarom;nan;nan;amenity;place_of_worship;-6.112.058;106.894.994;Jawa;Jakarta Utara;Koja;Koja;14220;nan;nan;Jalan Fort Timur;nan, Kel. Koja, Kec. Koja, Jakarta Utara, Jawa, 14220;;Nama: Masjid Jami Al Muhtarom. Kategori: amenity. Jenis: place_of_worship. Lokasi: Koja, Jakarta Utara, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;-;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;15;"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Jami Al Muhtarom"", ""building"": ""mosque"", ""religion"": ""muslim"", ""addr:city"": ""DKI Jakarta"", ""source"": ""HOT_InAWARESurvey_2017"", ""building:levels"": ""2"", ""addr:full"": ""Jalan Fort Timur"", ""access:roof"": ""no"", ""capacity:persons"": ""100-250"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:roof"": ""concrete"", ""building:structure"": ""confined_masonry"", ""building:walls"": ""brick""}";nan;Masjid Jami Al Muhtarom, Jalan Fort Timur, RW 10, Koja, Jakarta Utara, Daerah Khusus Ibukota Jakarta, Jawa, 14220, Indonesia
